"state","county","county_full","neighbor_state","neighbor_county","neighbor_county_full"
"CO","Eagle","Eagle-CO","CO","Eagle","Eagle-CO"
"CO","Eagle","Eagle-CO","CO","Garfield","Garfield-CO"
"CO","Eagle","Eagle-CO","CO","Grand","Grand-CO"
"CO","Eagle","Eagle-CO","CO","Lake","Lake-CO"
"CO","Eagle","Eagle-CO","CO","Pitkin","Pitkin-CO"
"CO","Eagle","Eagle-CO","CO","Routt","Routt-CO"
"CO","Eagle","Eagle-CO","CO","Summit","Summit-CO"
"CO","Elbert","Elbert-CO","CO","Arapahoe","Arapahoe-CO"
"CO","Elbert","Elbert-CO","CO","Douglas","Douglas-CO"
"CO","Elbert","Elbert-CO","CO","Elbert","Elbert-CO"
"CO","Elbert","Elbert-CO","CO","El Paso","El Paso-CO"
"CO","Elbert","Elbert-CO","CO","Lincoln","Lincoln-CO"
"CO","El Paso","El Paso-CO","CO","Crowley","Crowley-CO"
"CO","El Paso","El Paso-CO","CO","Douglas","Douglas-CO"
"CO","El Paso","El Paso-CO","CO","Elbert","Elbert-CO"
"CO","El Paso","El Paso-CO","CO","El Paso","El Paso-CO"
"CO","El Paso","El Paso-CO","CO","Fremont","Fremont-CO"
"CO","El Paso","El Paso-CO","CO","Lincoln","Lincoln-CO"
"CO","El Paso","El Paso-CO","CO","Pueblo","Pueblo-CO"
"CO","El Paso","El Paso-CO","CO","Teller","Teller-CO"
"CO","Fremont","Fremont-CO","CO","Chaffee","Chaffee-CO"
"CO","Fremont","Fremont-CO","CO","Custer","Custer-CO"
"CO","Fremont","Fremont-CO","CO","El Paso","El Paso-CO"
"CO","Fremont","Fremont-CO","CO","Fremont","Fremont-CO"
"CO","Fremont","Fremont-CO","CO","Park","Park-CO"
"CO","Fremont","Fremont-CO","CO","Pueblo","Pueblo-CO"
"CO","Fremont","Fremont-CO","CO","Saguache","Saguache-CO"
"CO","Fremont","Fremont-CO","CO","Teller","Teller-CO"
"CO","Garfield","Garfield-CO","CO","Eagle","Eagle-CO"
"CO","Garfield","Garfield-CO","CO","Garfield","Garfield-CO"
"CO","Garfield","Garfield-CO","CO","Mesa","Mesa-CO"
"CO","Garfield","Garfield-CO","CO","Pitkin","Pitkin-CO"
"CO","Garfield","Garfield-CO","CO","Rio Blanco","Rio Blanco-CO"
"CO","Garfield","Garfield-CO","CO","Routt","Routt-CO"
"CO","Garfield","Garfield-CO","UT","Grand","Grand-UT"
"CO","Garfield","Garfield-CO","UT","Uintah","Uintah-UT"
"CO","Gilpin","Gilpin-CO","CO","Boulder","Boulder-CO"
"CO","Gilpin","Gilpin-CO","CO","Clear Creek","Clear Creek-CO"
"CO","Gilpin","Gilpin-CO","CO","Gilpin","Gilpin-CO"
"CO","Gilpin","Gilpin-CO","CO","Grand","Grand-CO"
"CO","Gilpin","Gilpin-CO","CO","Jefferson","Jefferson-CO"
"CO","Grand","Grand-CO","CO","Boulder","Boulder-CO"
"CO","Grand","Grand-CO","CO","Clear Creek","Clear Creek-CO"
"CO","Grand","Grand-CO","CO","Eagle","Eagle-CO"
"CO","Grand","Grand-CO","CO","Gilpin","Gilpin-CO"
"CO","Grand","Grand-CO","CO","Grand","Grand-CO"
"CO","Grand","Grand-CO","CO","Jackson","Jackson-CO"
"CO","Grand","Grand-CO","CO","Larimer","Larimer-CO"
"CO","Grand","Grand-CO","CO","Routt","Routt-CO"
"CO","Grand","Grand-CO","CO","Summit","Summit-CO"
"CO","Gunnison","Gunnison-CO","CO","Chaffee","Chaffee-CO"
"CO","Gunnison","Gunnison-CO","CO","Delta","Delta-CO"
"CO","Gunnison","Gunnison-CO","CO","Gunnison","Gunnison-CO"
"CO","Gunnison","Gunnison-CO","CO","Hinsdale","Hinsdale-CO"
"CO","Gunnison","Gunnison-CO","CO","Mesa","Mesa-CO"
"CO","Gunnison","Gunnison-CO","CO","Montrose","Montrose-CO"
"CO","Gunnison","Gunnison-CO","CO","Ouray","Ouray-CO"
"CO","Gunnison","Gunnison-CO","CO","Pitkin","Pitkin-CO"
"CO","Gunnison","Gunnison-CO","CO","Saguache","Saguache-CO"
"CO","Hinsdale","Hinsdale-CO","CO","Archuleta","Archuleta-CO"
"CO","Hinsdale","Hinsdale-CO","CO","Gunnison","Gunnison-CO"
"CO","Hinsdale","Hinsdale-CO","CO","Hinsdale","Hinsdale-CO"
"CO","Hinsdale","Hinsdale-CO","CO","La Plata","La Plata-CO"
"CO","Hinsdale","Hinsdale-CO","CO","Mineral","Mineral-CO"
"CO","Hinsdale","Hinsdale-CO","CO","Ouray","Ouray-CO"
"CO","Hinsdale","Hinsdale-CO","CO","Saguache","Saguache-CO"
"CO","Hinsdale","Hinsdale-CO","CO","San Juan","San Juan-CO"
"CO","Huerfano","Huerfano-CO","CO","Alamosa","Alamosa-CO"
"CO","Huerfano","Huerfano-CO","CO","Costilla","Costilla-CO"
"CO","Huerfano","Huerfano-CO","CO","Custer","Custer-CO"
"CO","Huerfano","Huerfano-CO","CO","Huerfano","Huerfano-CO"
"CO","Huerfano","Huerfano-CO","CO","Las Animas","Las Animas-CO"
"CO","Huerfano","Huerfano-CO","CO","Pueblo","Pueblo-CO"
"CO","Huerfano","Huerfano-CO","CO","Saguache","Saguache-CO"
"CO","Jackson","Jackson-CO","CO","Grand","Grand-CO"
"CO","Jackson","Jackson-CO","CO","Jackson","Jackson-CO"
"CO","Jackson","Jackson-CO","CO","Larimer","Larimer-CO"
"CO","Jackson","Jackson-CO","CO","Routt","Routt-CO"
"CO","Jackson","Jackson-CO","WY","Albany","Albany-WY"
"CO","Jackson","Jackson-CO","WY","Carbon","Carbon-WY"
"CO","Jefferson","Jefferson-CO","CO","Adams","Adams-CO"
"CO","Jefferson","Jefferson-CO","CO","Arapahoe","Arapahoe-CO"
"CO","Jefferson","Jefferson-CO","CO","Boulder","Boulder-CO"
"CO","Jefferson","Jefferson-CO","CO","Broomfield","Broomfield-CO"
"CO","Jefferson","Jefferson-CO","CO","Clear Creek","Clear Creek-CO"
"CO","Jefferson","Jefferson-CO","CO","Denver","Denver-CO"
"CO","Jefferson","Jefferson-CO","CO","Douglas","Douglas-CO"
"CO","Jefferson","Jefferson-CO","CO","Gilpin","Gilpin-CO"
"CO","Jefferson","Jefferson-CO","CO","Jefferson","Jefferson-CO"
"CO","Jefferson","Jefferson-CO","CO","Park","Park-CO"
"CO","Jefferson","Jefferson-CO","CO","Teller","Teller-CO"
"CO","Kiowa","Kiowa-CO","CO","Bent","Bent-CO"
"CO","Kiowa","Kiowa-CO","CO","Cheyenne","Cheyenne-CO"
"CO","Kiowa","Kiowa-CO","CO","Crowley","Crowley-CO"
"CO","Kiowa","Kiowa-CO","CO","Kiowa","Kiowa-CO"
"CO","Kiowa","Kiowa-CO","CO","Lincoln","Lincoln-CO"
"CO","Kiowa","Kiowa-CO","CO","Otero","Otero-CO"
"CO","Kiowa","Kiowa-CO","CO","Prowers","Prowers-CO"
"CO","Kiowa","Kiowa-CO","KS","Greeley","Greeley-KS"
"CO","Kit Carson","Kit Carson-CO","CO","Cheyenne","Cheyenne-CO"
"CO","Kit Carson","Kit Carson-CO","CO","Kit Carson","Kit Carson-CO"
"CO","Kit Carson","Kit Carson-CO","CO","Lincoln","Lincoln-CO"
"CO","Kit Carson","Kit Carson-CO","CO","Washington","Washington-CO"
"CO","Kit Carson","Kit Carson-CO","CO","Yuma","Yuma-CO"
"CO","Kit Carson","Kit Carson-CO","KS","Cheyenne","Cheyenne-KS"
"CO","Kit Carson","Kit Carson-CO","KS","Sherman","Sherman-KS"
"CO","Kit Carson","Kit Carson-CO","KS","Wallace","Wallace-KS"
"CO","Lake","Lake-CO","CO","Chaffee","Chaffee-CO"
"CO","Lake","Lake-CO","CO","Eagle","Eagle-CO"
"CO","Lake","Lake-CO","CO","Lake","Lake-CO"
"CO","Lake","Lake-CO","CO","Park","Park-CO"
"CO","Lake","Lake-CO","CO","Pitkin","Pitkin-CO"
"CO","Lake","Lake-CO","CO","Summit","Summit-CO"
"CO","La Plata","La Plata-CO","CO","Archuleta","Archuleta-CO"
"CO","La Plata","La Plata-CO","CO","Dolores","Dolores-CO"
"CO","La Plata","La Plata-CO","CO","Hinsdale","Hinsdale-CO"
"CO","La Plata","La Plata-CO","CO","La Plata","La Plata-CO"
"CO","La Plata","La Plata-CO","CO","Montezuma","Montezuma-CO"
"CO","La Plata","La Plata-CO","CO","San Juan","San Juan-CO"
"CO","La Plata","La Plata-CO","NM","San Juan","San Juan-NM"
"CO","Larimer","Larimer-CO","CO","Boulder","Boulder-CO"
"CO","Larimer","Larimer-CO","CO","Grand","Grand-CO"
"CO","Larimer","Larimer-CO","CO","Jackson","Jackson-CO"
"CO","Larimer","Larimer-CO","CO","Larimer","Larimer-CO"
"CO","Larimer","Larimer-CO","CO","Weld","Weld-CO"
"CO","Larimer","Larimer-CO","WY","Albany","Albany-WY"
"CO","Larimer","Larimer-CO","WY","Laramie","Laramie-WY"
"CO","Las Animas","Las Animas-CO","CO","Baca","Baca-CO"
"CO","Las Animas","Las Animas-CO","CO","Bent","Bent-CO"
"CO","Las Animas","Las Animas-CO","CO","Costilla","Costilla-CO"
"CO","Las Animas","Las Animas-CO","CO","Huerfano","Huerfano-CO"
"CO","Las Animas","Las Animas-CO","CO","Las Animas","Las Animas-CO"
"CO","Las Animas","Las Animas-CO","CO","Otero","Otero-CO"
"CO","Las Animas","Las Animas-CO","CO","Pueblo","Pueblo-CO"
"CO","Las Animas","Las Animas-CO","NM","Colfax","Colfax-NM"
"CO","Las Animas","Las Animas-CO","NM","Union","Union-NM"
"CO","Lincoln","Lincoln-CO","CO","Arapahoe","Arapahoe-CO"
"CO","Lincoln","Lincoln-CO","CO","Cheyenne","Cheyenne-CO"
"CO","Lincoln","Lincoln-CO","CO","Crowley","Crowley-CO"
"CO","Lincoln","Lincoln-CO","CO","Elbert","Elbert-CO"
"CO","Lincoln","Lincoln-CO","CO","El Paso","El Paso-CO"
"CO","Lincoln","Lincoln-CO","CO","Kiowa","Kiowa-CO"
"CO","Lincoln","Lincoln-CO","CO","Kit Carson","Kit Carson-CO"
"CO","Lincoln","Lincoln-CO","CO","Lincoln","Lincoln-CO"
"CO","Lincoln","Lincoln-CO","CO","Pueblo","Pueblo-CO"
"CO","Lincoln","Lincoln-CO","CO","Washington","Washington-CO"
"CO","Logan","Logan-CO","CO","Logan","Logan-CO"
"CO","Logan","Logan-CO","CO","Morgan","Morgan-CO"
"CO","Logan","Logan-CO","CO","Phillips","Phillips-CO"
"CO","Logan","Logan-CO","CO","Sedgwick","Sedgwick-CO"
"CO","Logan","Logan-CO","CO","Washington","Washington-CO"
"CO","Logan","Logan-CO","CO","Weld","Weld-CO"
"CO","Logan","Logan-CO","CO","Yuma","Yuma-CO"
"CO","Logan","Logan-CO","NE","Cheyenne","Cheyenne-NE"
"CO","Logan","Logan-CO","NE","Kimball","Kimball-NE"
"CO","Mesa","Mesa-CO","CO","Delta","Delta-CO"
"CO","Mesa","Mesa-CO","CO","Garfield","Garfield-CO"
"CO","Mesa","Mesa-CO","CO","Gunnison","Gunnison-CO"
"CO","Mesa","Mesa-CO","CO","Mesa","Mesa-CO"
"CO","Mesa","Mesa-CO","CO","Montrose","Montrose-CO"
"CO","Mesa","Mesa-CO","CO","Pitkin","Pitkin-CO"
"CO","Mesa","Mesa-CO","UT","Grand","Grand-UT"
"CO","Mesa","Mesa-CO","UT","San Juan","San Juan-UT"
"CO","Mineral","Mineral-CO","CO","Archuleta","Archuleta-CO"
"CO","Mineral","Mineral-CO","CO","Hinsdale","Hinsdale-CO"
"CO","Mineral","Mineral-CO","CO","Mineral","Mineral-CO"
"CO","Mineral","Mineral-CO","CO","Rio Grande","Rio Grande-CO"
"CO","Mineral","Mineral-CO","CO","Saguache","Saguache-CO"
"CO","Moffat","Moffat-CO","CO","Moffat","Moffat-CO"
"CO","Moffat","Moffat-CO","CO","Rio Blanco","Rio Blanco-CO"
"CO","Moffat","Moffat-CO","CO","Routt","Routt-CO"
"CO","Moffat","Moffat-CO","UT","Daggett","Daggett-UT"
"CO","Moffat","Moffat-CO","UT","Uintah","Uintah-UT"
"CO","Moffat","Moffat-CO","WY","Carbon","Carbon-WY"
"CO","Moffat","Moffat-CO","WY","Sweetwater","Sweetwater-WY"
"CO","Montezuma","Montezuma-CO","AZ","Apache","Apache-AZ"
"CO","Montezuma","Montezuma-CO","CO","Dolores","Dolores-CO"
"CO","Montezuma","Montezuma-CO","CO","La Plata","La Plata-CO"
"CO","Montezuma","Montezuma-CO","CO","Montezuma","Montezuma-CO"
"CO","Montezuma","Montezuma-CO","CO","San Juan","San Juan-CO"
"CO","Montezuma","Montezuma-CO","NM","San Juan","San Juan-NM"
"CO","Montezuma","Montezuma-CO","UT","San Juan","San Juan-UT"
"CO","Montrose","Montrose-CO","CO","Delta","Delta-CO"
"CO","Montrose","Montrose-CO","CO","Gunnison","Gunnison-CO"
"CO","Montrose","Montrose-CO","CO","Mesa","Mesa-CO"
"CO","Montrose","Montrose-CO","CO","Montrose","Montrose-CO"
"CO","Montrose","Montrose-CO","CO","Ouray","Ouray-CO"
"CO","Montrose","Montrose-CO","CO","San Miguel","San Miguel-CO"
"CO","Montrose","Montrose-CO","UT","Grand","Grand-UT"
"CO","Montrose","Montrose-CO","UT","San Juan","San Juan-UT"
"CO","Morgan","Morgan-CO","CO","Adams","Adams-CO"
"CO","Morgan","Morgan-CO","CO","Logan","Logan-CO"
"CO","Morgan","Morgan-CO","CO","Morgan","Morgan-CO"
"CO","Morgan","Morgan-CO","CO","Washington","Washington-CO"
"CO","Morgan","Morgan-CO","CO","Weld","Weld-CO"
"CO","Otero","Otero-CO","CO","Bent","Bent-CO"
"CO","Otero","Otero-CO","CO","Crowley","Crowley-CO"
"CO","Otero","Otero-CO","CO","Kiowa","Kiowa-CO"
"CO","Otero","Otero-CO","CO","Las Animas","Las Animas-CO"
"CO","Otero","Otero-CO","CO","Otero","Otero-CO"
"CO","Otero","Otero-CO","CO","Pueblo","Pueblo-CO"
"CO","Ouray","Ouray-CO","CO","Gunnison","Gunnison-CO"
"CO","Ouray","Ouray-CO","CO","Hinsdale","Hinsdale-CO"
"CO","Ouray","Ouray-CO","CO","Montrose","Montrose-CO"
"CO","Ouray","Ouray-CO","CO","Ouray","Ouray-CO"
"CO","Ouray","Ouray-CO","CO","San Juan","San Juan-CO"
"CO","Ouray","Ouray-CO","CO","San Miguel","San Miguel-CO"
"CO","Park","Park-CO","CO","Chaffee","Chaffee-CO"
"CO","Park","Park-CO","CO","Clear Creek","Clear Creek-CO"
"CO","Park","Park-CO","CO","Fremont","Fremont-CO"
"CO","Park","Park-CO","CO","Jefferson","Jefferson-CO"
"CO","Park","Park-CO","CO","Lake","Lake-CO"
"CO","Park","Park-CO","CO","Park","Park-CO"
"CO","Park","Park-CO","CO","Summit","Summit-CO"
"CO","Park","Park-CO","CO","Teller","Teller-CO"
"CO","Phillips","Phillips-CO","CO","Logan","Logan-CO"
"CO","Phillips","Phillips-CO","CO","Phillips","Phillips-CO"
"CO","Phillips","Phillips-CO","CO","Sedgwick","Sedgwick-CO"
"CO","Phillips","Phillips-CO","CO","Yuma","Yuma-CO"
"CO","Phillips","Phillips-CO","NE","Chase","Chase-NE"
"CO","Phillips","Phillips-CO","NE","Perkins","Perkins-NE"
"CO","Pitkin","Pitkin-CO","CO","Chaffee","Chaffee-CO"
"CO","Pitkin","Pitkin-CO","CO","Eagle","Eagle-CO"
"CO","Pitkin","Pitkin-CO","CO","Garfield","Garfield-CO"
"CO","Pitkin","Pitkin-CO","CO","Gunnison","Gunnison-CO"
"CO","Pitkin","Pitkin-CO","CO","Lake","Lake-CO"
"CO","Pitkin","Pitkin-CO","CO","Mesa","Mesa-CO"
"CO","Pitkin","Pitkin-CO","CO","Pitkin","Pitkin-CO"
"CO","Prowers","Prowers-CO","CO","Baca","Baca-CO"
"CO","Prowers","Prowers-CO","CO","Bent","Bent-CO"
"CO","Prowers","Prowers-CO","CO","Kiowa","Kiowa-CO"
"CO","Prowers","Prowers-CO","CO","Prowers","Prowers-CO"
"CO","Prowers","Prowers-CO","KS","Greeley","Greeley-KS"
"CO","Prowers","Prowers-CO","KS","Hamilton","Hamilton-KS"
"CO","Prowers","Prowers-CO","KS","Stanton","Stanton-KS"
"CO","Pueblo","Pueblo-CO","CO","Crowley","Crowley-CO"
"CO","Pueblo","Pueblo-CO","CO","Custer","Custer-CO"
"CO","Pueblo","Pueblo-CO","CO","El Paso","El Paso-CO"
"CO","Pueblo","Pueblo-CO","CO","Fremont","Fremont-CO"
"CO","Pueblo","Pueblo-CO","CO","Huerfano","Huerfano-CO"
"CO","Pueblo","Pueblo-CO","CO","Las Animas","Las Animas-CO"
"CO","Pueblo","Pueblo-CO","CO","Lincoln","Lincoln-CO"
"CO","Pueblo","Pueblo-CO","CO","Otero","Otero-CO"
"CO","Pueblo","Pueblo-CO","CO","Pueblo","Pueblo-CO"
"CO","Rio Blanco","Rio Blanco-CO","CO","Garfield","Garfield-CO"
"CO","Rio Blanco","Rio Blanco-CO","CO","Moffat","Moffat-CO"
"CO","Rio Blanco","Rio Blanco-CO","CO","Rio Blanco","Rio Blanco-CO"
"CO","Rio Blanco","Rio Blanco-CO","CO","Routt","Routt-CO"
"CO","Rio Blanco","Rio Blanco-CO","UT","Uintah","Uintah-UT"
"CO","Rio Grande","Rio Grande-CO","CO","Alamosa","Alamosa-CO"
"CO","Rio Grande","Rio Grande-CO","CO","Archuleta","Archuleta-CO"
"CO","Rio Grande","Rio Grande-CO","CO","Conejos","Conejos-CO"
"CO","Rio Grande","Rio Grande-CO","CO","Mineral","Mineral-CO"
"CO","Rio Grande","Rio Grande-CO","CO","Rio Grande","Rio Grande-CO"
"CO","Rio Grande","Rio Grande-CO","CO","Saguache","Saguache-CO"
"CO","Routt","Routt-CO","CO","Eagle","Eagle-CO"
"CO","Routt","Routt-CO","CO","Garfield","Garfield-CO"
"CO","Routt","Routt-CO","CO","Grand","Grand-CO"
"CO","Routt","Routt-CO","CO","Jackson","Jackson-CO"
"CO","Routt","Routt-CO","CO","Moffat","Moffat-CO"
"CO","Routt","Routt-CO","CO","Rio Blanco","Rio Blanco-CO"
"CO","Routt","Routt-CO","CO","Routt","Routt-CO"
"CO","Routt","Routt-CO","WY","Carbon","Carbon-WY"
"CO","Saguache","Saguache-CO","CO","Alamosa","Alamosa-CO"
"CO","Saguache","Saguache-CO","CO","Chaffee","Chaffee-CO"
"CO","Saguache","Saguache-CO","CO","Custer","Custer-CO"
"CO","Saguache","Saguache-CO","CO","Fremont","Fremont-CO"
"CO","Saguache","Saguache-CO","CO","Gunnison","Gunnison-CO"
"CO","Saguache","Saguache-CO","CO","Hinsdale","Hinsdale-CO"
"CO","Saguache","Saguache-CO","CO","Huerfano","Huerfano-CO"
"CO","Saguache","Saguache-CO","CO","Mineral","Mineral-CO"
"CO","Saguache","Saguache-CO","CO","Rio Grande","Rio Grande-CO"
"CO","Saguache","Saguache-CO","CO","Saguache","Saguache-CO"
"CO","San Juan","San Juan-CO","CO","Dolores","Dolores-CO"
"CO","San Juan","San Juan-CO","CO","Hinsdale","Hinsdale-CO"
"CO","San Juan","San Juan-CO","CO","La Plata","La Plata-CO"
"CO","San Juan","San Juan-CO","CO","Montezuma","Montezuma-CO"
"CO","San Juan","San Juan-CO","CO","Ouray","Ouray-CO"
"CO","San Juan","San Juan-CO","CO","San Juan","San Juan-CO"
"CO","San Juan","San Juan-CO","CO","San Miguel","San Miguel-CO"
"CO","San Miguel","San Miguel-CO","CO","Dolores","Dolores-CO"
"CO","San Miguel","San Miguel-CO","CO","Montrose","Montrose-CO"
"CO","San Miguel","San Miguel-CO","CO","Ouray","Ouray-CO"
"CO","San Miguel","San Miguel-CO","CO","San Juan","San Juan-CO"
"CO","San Miguel","San Miguel-CO","CO","San Miguel","San Miguel-CO"
"CO","San Miguel","San Miguel-CO","UT","San Juan","San Juan-UT"
"CO","Sedgwick","Sedgwick-CO","CO","Logan","Logan-CO"
"CO","Sedgwick","Sedgwick-CO","CO","Phillips","Phillips-CO"
"CO","Sedgwick","Sedgwick-CO","CO","Sedgwick","Sedgwick-CO"
"CO","Sedgwick","Sedgwick-CO","NE","Cheyenne","Cheyenne-NE"
"CO","Sedgwick","Sedgwick-CO","NE","Deuel","Deuel-NE"
"CO","Sedgwick","Sedgwick-CO","NE","Perkins","Perkins-NE"
"CO","Summit","Summit-CO","CO","Clear Creek","Clear Creek-CO"
"CO","Summit","Summit-CO","CO","Eagle","Eagle-CO"
"CO","Summit","Summit-CO","CO","Grand","Grand-CO"
"CO","Summit","Summit-CO","CO","Lake","Lake-CO"
"CO","Summit","Summit-CO","CO","Park","Park-CO"
"CO","Summit","Summit-CO","CO","Summit","Summit-CO"
"CO","Teller","Teller-CO","CO","Douglas","Douglas-CO"
"CO","Teller","Teller-CO","CO","El Paso","El Paso-CO"
"CO","Teller","Teller-CO","CO","Fremont","Fremont-CO"
"CO","Teller","Teller-CO","CO","Jefferson","Jefferson-CO"
"CO","Teller","Teller-CO","CO","Park","Park-CO"
"CO","Teller","Teller-CO","CO","Teller","Teller-CO"
"CO","Washington","Washington-CO","CO","Adams","Adams-CO"
"CO","Washington","Washington-CO","CO","Arapahoe","Arapahoe-CO"
"CO","Washington","Washington-CO","CO","Kit Carson","Kit Carson-CO"
"CO","Washington","Washington-CO","CO","Lincoln","Lincoln-CO"
"CO","Washington","Washington-CO","CO","Logan","Logan-CO"
"CO","Washington","Washington-CO","CO","Morgan","Morgan-CO"
"CO","Washington","Washington-CO","CO","Washington","Washington-CO"
"CO","Washington","Washington-CO","CO","Yuma","Yuma-CO"
"CO","Weld","Weld-CO","CO","Adams","Adams-CO"
"CO","Weld","Weld-CO","CO","Boulder","Boulder-CO"
"CO","Weld","Weld-CO","CO","Broomfield","Broomfield-CO"
"CO","Weld","Weld-CO","CO","Larimer","Larimer-CO"
"CO","Weld","Weld-CO","CO","Logan","Logan-CO"
"CO","Weld","Weld-CO","CO","Morgan","Morgan-CO"
"CO","Weld","Weld-CO","CO","Weld","Weld-CO"
"CO","Weld","Weld-CO","NE","Kimball","Kimball-NE"
"CO","Weld","Weld-CO","WY","Laramie","Laramie-WY"
"CO","Yuma","Yuma-CO","CO","Kit Carson","Kit Carson-CO"
"CO","Yuma","Yuma-CO","CO","Logan","Logan-CO"
"CO","Yuma","Yuma-CO","CO","Phillips","Phillips-CO"
"CO","Yuma","Yuma-CO","CO","Washington","Washington-CO"
"CO","Yuma","Yuma-CO","CO","Yuma","Yuma-CO"
"CO","Yuma","Yuma-CO","KS","Cheyenne","Cheyenne-KS"
"CO","Yuma","Yuma-CO","NE","Chase","Chase-NE"
"CO","Yuma","Yuma-CO","NE","Dundy","Dundy-NE"
"CT","Fairfield","Fairfield-CT","CT","Fairfield","Fairfield-CT"
"CT","Fairfield","Fairfield-CT","CT","Litchfield","Litchfield-CT"
"CT","Fairfield","Fairfield-CT","CT","New Haven","New Haven-CT"
"CT","Fairfield","Fairfield-CT","NY","Dutchess","Dutchess-NY"
"CT","Fairfield","Fairfield-CT","NY","Nassau","Nassau-NY"
"CT","Fairfield","Fairfield-CT","NY","Putnam","Putnam-NY"
"CT","Fairfield","Fairfield-CT","NY","Suffolk","Suffolk-NY"
"CT","Fairfield","Fairfield-CT","NY","Westchester","Westchester-NY"
"CT","Hartford","Hartford-CT","CT","Hartford","Hartford-CT"
"CT","Hartford","Hartford-CT","CT","Litchfield","Litchfield-CT"
"CT","Hartford","Hartford-CT","CT","Middlesex","Middlesex-CT"
"CT","Hartford","Hartford-CT","CT","New Haven","New Haven-CT"
"CT","Hartford","Hartford-CT","CT","New London","New London-CT"
"CT","Hartford","Hartford-CT","CT","Tolland","Tolland-CT"
"CT","Hartford","Hartford-CT","MA","Hampden","Hampden-MA"
"CT","Litchfield","Litchfield-CT","CT","Fairfield","Fairfield-CT"
"CT","Litchfield","Litchfield-CT","CT","Hartford","Hartford-CT"
"CT","Litchfield","Litchfield-CT","CT","Litchfield","Litchfield-CT"
"CT","Litchfield","Litchfield-CT","CT","New Haven","New Haven-CT"
"CT","Litchfield","Litchfield-CT","MA","Berkshire","Berkshire-MA"
"CT","Litchfield","Litchfield-CT","MA","Hampden","Hampden-MA"
"CT","Litchfield","Litchfield-CT","NY","Dutchess","Dutchess-NY"
"CT","Middlesex","Middlesex-CT","CT","Hartford","Hartford-CT"
"CT","Middlesex","Middlesex-CT","CT","Middlesex","Middlesex-CT"
"CT","Middlesex","Middlesex-CT","CT","New Haven","New Haven-CT"
"CT","Middlesex","Middlesex-CT","CT","New London","New London-CT"
"CT","Middlesex","Middlesex-CT","NY","Suffolk","Suffolk-NY"
"CT","New Haven","New Haven-CT","CT","Fairfield","Fairfield-CT"
"CT","New Haven","New Haven-CT","CT","Hartford","Hartford-CT"
"CT","New Haven","New Haven-CT","CT","Litchfield","Litchfield-CT"
"CT","New Haven","New Haven-CT","CT","Middlesex","Middlesex-CT"
"CT","New Haven","New Haven-CT","CT","New Haven","New Haven-CT"
"CT","New Haven","New Haven-CT","NY","Suffolk","Suffolk-NY"
"CT","New London","New London-CT","CT","Hartford","Hartford-CT"
"CT","New London","New London-CT","CT","Middlesex","Middlesex-CT"
"CT","New London","New London-CT","CT","New London","New London-CT"
"CT","New London","New London-CT","CT","Tolland","Tolland-CT"
"CT","New London","New London-CT","CT","Windham","Windham-CT"
"CT","New London","New London-CT","NY","Suffolk","Suffolk-NY"
"CT","New London","New London-CT","RI","Kent","Kent-RI"
"CT","New London","New London-CT","RI","Washington","Washington-RI"
"CT","Tolland","Tolland-CT","CT","Hartford","Hartford-CT"
"CT","Tolland","Tolland-CT","CT","New London","New London-CT"
"CT","Tolland","Tolland-CT","CT","Tolland","Tolland-CT"
"CT","Tolland","Tolland-CT","CT","Windham","Windham-CT"
"CT","Tolland","Tolland-CT","MA","Hampden","Hampden-MA"
"CT","Tolland","Tolland-CT","MA","Worcester","Worcester-MA"
"CT","Windham","Windham-CT","CT","New London","New London-CT"
"CT","Windham","Windham-CT","CT","Tolland","Tolland-CT"
"CT","Windham","Windham-CT","CT","Windham","Windham-CT"
"CT","Windham","Windham-CT","MA","Worcester","Worcester-MA"
"CT","Windham","Windham-CT","RI","Kent","Kent-RI"
"CT","Windham","Windham-CT","RI","Providence","Providence-RI"
"DE","Kent","Kent-DE","DE","Kent","Kent-DE"
"DE","Kent","Kent-DE","DE","New Castle","New Castle-DE"
"DE","Kent","Kent-DE","DE","Sussex","Sussex-DE"
"DE","Kent","Kent-DE","MD","Caroline","Caroline-MD"
"DE","Kent","Kent-DE","MD","Kent","Kent-MD"
"DE","Kent","Kent-DE","MD","Queen Anne's","Queen Anne's-MD"
"DE","Kent","Kent-DE","NJ","Cape May","Cape May-NJ"
"DE","Kent","Kent-DE","NJ","Cumberland","Cumberland-NJ"
"DE","Kent","Kent-DE","NJ","Salem","Salem-NJ"
"DE","New Castle","New Castle-DE","DE","Kent","Kent-DE"
"DE","New Castle","New Castle-DE","DE","New Castle","New Castle-DE"
"DE","New Castle","New Castle-DE","MD","Cecil","Cecil-MD"
"DE","New Castle","New Castle-DE","MD","Kent","Kent-MD"
"DE","New Castle","New Castle-DE","NJ","Gloucester","Gloucester-NJ"
"DE","New Castle","New Castle-DE","NJ","Salem","Salem-NJ"
"DE","New Castle","New Castle-DE","PA","Chester","Chester-PA"
"DE","New Castle","New Castle-DE","PA","Delaware","Delaware-PA"
