"date","state","positive","negative","pending","hospitalized","death","total","fips","deathIncrease","hospitalizedIncrease","negativeIncrease","positiveIncrease","totalTestResultsIncrease","NA.","positive1"
"2020-03-11","Delaware",2,17,2,0,0,20,18,10,0,0,0,1,1,1
"2020-03-10","Delaware",2,17,3,0,0,20,17,10,0,0,2,0,2,0
"2020-03-09","Delaware",2,15,3,0,0,18,15,10,0,0,5,0,5,0
"2020-03-08","Delaware",2,10,0,0,0,10,10,10,0,0,0,0,0,0
"2020-03-07","Delaware",2,10,0,0,0,10,10,10,0,0,0,0,0,0
"2020-03-06","Delaware",2,10,0,0,0,10,10,10,0,0,0,0,0,0
"2020-03-05","Delaware",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-04","Delaware",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-03","Delaware",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","Delaware",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","Delaware",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","Delaware",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","Delaware",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","District of Columbia",32,7201,0,0,32,8724,8724,11,5,0,358,83,441,1523
"2020-04-08","District of Columbia",31,6843,0,0,27,8283,8283,11,5,0,231,229,460,1440
"2020-04-07","District of Columbia",30,6612,0,0,22,7823,7823,11,-2,0,256,114,370,1211
"2020-04-06","District of Columbia",30,6356,0,0,24,7453,7453,11,2,0,520,99,619,1097
"2020-04-05","District of Columbia",29,5836,0,0,22,6834,6834,11,1,0,300,96,396,998
"2020-04-04","District of Columbia",28,5536,0,0,21,6438,6438,11,6,0,709,145,854,902
"2020-04-03","District of Columbia",25,4827,0,0,15,5584,5584,11,3,0,410,104,514,757
"2020-04-02","District of Columbia",23,4417,0,0,12,5070,5070,11,1,0,1155,67,1222,653
"2020-04-01","District of Columbia",21,3262,2,0,11,3850,3848,11,2,0,0,91,91,586
"2020-03-31","District of Columbia",19,3262,2,0,9,3759,3757,11,0,0,580,94,674,495
"2020-03-30","District of Columbia",18,2682,2,0,9,3085,3083,11,4,0,213,59,272,401
"2020-03-29","District of Columbia",16,2469,1,0,5,2812,2811,11,1,0,258,38,296,342
"2020-03-28","District of Columbia",16,2211,1,0,4,2516,2515,11,1,0,314,37,351,304
"2020-03-27","District of Columbia",15,1897,2,0,3,2166,2164,11,0,0,271,36,307,267
"2020-03-26","District of Columbia",14,1626,1,0,3,1858,1857,11,1,0,203,48,251,231
"2020-03-25","District of Columbia",13,1423,3,0,2,1609,1606,11,0,0,228,46,274,183
"2020-03-24","District of Columbia",12,1195,2,0,2,1334,1332,11,0,0,82,21,103,137
"2020-03-23","District of Columbia",12,1113,0,0,2,1229,1229,11,1,0,156,18,174,116
"2020-03-22","District of Columbia",11,957,0,0,1,1055,1055,11,0,0,451,21,472,98
"2020-03-21","District of Columbia",9,506,0,0,1,583,583,11,0,0,5,6,11,77
"2020-03-20","District of Columbia",9,501,1,0,1,573,572,11,1,0,348,32,380,71
"2020-03-19","District of Columbia",5,153,11,0,0,203,192,11,0,0,15,8,23,39
"2020-03-18","District of Columbia",5,138,1,0,0,170,169,11,0,0,34,9,43,31
"2020-03-17","District of Columbia",4,104,0,0,0,126,126,11,0,0,8,5,13,22
"2020-03-16","District of Columbia",3,96,7,0,0,120,113,11,0,0,17,1,18,17
"2020-03-15","District of Columbia",3,79,20,0,0,115,95,11,0,0,30,6,36,16
"2020-03-14","District of Columbia",3,49,10,0,0,69,59,11,0,0,29,0,29,10
"2020-03-13","District of Columbia",3,20,0,0,0,30,30,11,0,0,0,0,0,10
"2020-03-12","District of Columbia",3,20,0,0,0,30,30,11,0,0,0,5,5,10
"2020-03-11","District of Columbia",2,20,15,0,0,40,25,11,0,0,3,0,3,5
"2020-03-10","District of Columbia",2,17,2,0,0,24,22,11,0,0,3,4,7,5
"2020-03-09","District of Columbia",2,14,3,0,0,18,15,11,0,0,4,0,4,1
"2020-03-08","District of Columbia",2,10,0,0,0,11,11,11,0,0,2,1,3,1
"2020-03-07","District of Columbia",2,8,1,0,0,9,8,11,0,0,0,0,0,0
"2020-03-06","District of Columbia",2,8,1,0,0,9,8,11,0,0,2,0,2,0
"2020-03-05","District of Columbia",2,6,2,0,0,8,6,11,0,0,0,0,0,0
"2020-03-04","District of Columbia",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-03","District of Columbia",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","District of Columbia",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","District of Columbia",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","District of Columbia",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","District of Columbia",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","Florida",72,136185,1395,2268,354,153944,152549,12,45,206,8506,909,9415,16364
"2020-04-08","Florida",71,127679,1324,2062,309,144458,143134,12,13,63,4264,708,4972,15455
"2020-04-07","Florida",70,123415,1407,1999,296,139569,138162,12,60,317,13465,1423,14888,14747
"2020-04-06","Florida",69,109950,1142,1682,236,124416,123274,12,18,110,8697,1173,9870,13324
"2020-04-05","Florida",68,101253,1129,1572,218,114533,113404,12,27,110,10297,1040,11337,12151
"2020-04-04","Florida",67,90956,1281,1462,191,103348,102067,12,28,175,8819,1526,10345,11111
"2020-04-03","Florida",64,82137,1225,1287,163,92947,91722,12,35,164,12851,1575,14426,9585
"2020-04-02","Florida",58,69286,1285,1123,128,78581,77296,12,41,174,9757,1055,10812,8010
"2020-04-01","Florida",53,59529,1235,949,87,67719,66484,12,10,126,5244,617,5861,6955
"2020-03-31","Florida",51,54285,1163,823,77,61786,60623,12,14,171,6060,865,6925,6338
"2020-03-30","Florida",47,48225,0,652,63,53698,53698,12,7,58,9155,1227,10382,5473
"2020-03-29","Florida",42,39070,0,594,56,43316,43316,12,2,68,3704,483,4187,4246
"2020-03-28","Florida",41,35366,0,526,54,39129,39129,12,20,70,7180,998,8178,3763
"2020-03-27","Florida",37,28186,1517,456,34,32468,30951,12,6,50,4445,410,4855,2765
"2020-03-26","Florida",35,23741,1443,406,28,27539,26096,12,6,90,8367,673,9040,2355
"2020-03-25","Florida",32,15374,1233,316,22,18289,17056,12,4,57,2247,270,2517,1682
"2020-03-24","Florida",31,13127,1008,259,18,15547,14539,12,4,42,2064,241,2305,1412
"2020-03-23","Florida",30,11063,860,217,14,13094,12234,12,1,32,3073,341,3414,1171
"2020-03-22","Florida",26,7990,963,185,13,9783,8820,12,1,27,1411,172,1583,830
"2020-03-21","Florida",23,6579,1002,158,12,8239,7237,12,2,158,4709,138,4847,658
"2020-03-20","Florida",20,1870,1026,0,10,3416,2390,12,2,0,337,130,467,520
"2020-03-19","Florida",17,1533,1019,0,8,2942,1923,12,1,0,308,76,384,390
"2020-03-18","Florida",16,1225,954,0,7,2493,1539,12,1,0,285,128,413,314
"2020-03-17","Florida",13,940,872,0,6,1998,1126,12,2,0,256,45,301,186
"2020-03-16","Florida",12,684,514,0,4,1339,825,12,0,0,6,25,31,141
"2020-03-15","Florida",12,678,454,0,4,1248,794,12,1,0,200,39,239,116
"2020-03-14","Florida",9,478,221,0,3,776,555,12,1,0,0,27,27,77
"2020-03-13","Florida",7,478,221,0,2,749,528,12,0,0,177,18,195,50
"2020-03-12","Florida",5,301,147,0,2,480,333,12,0,0,0,4,4,32
"2020-03-11","Florida",4,301,147,0,2,476,329,12,2,0,79,9,88,28
"2020-03-10","Florida",3,222,155,0,0,396,241,12,0,0,82,1,83,19
"2020-03-09","Florida",3,140,115,0,0,273,158,12,0,0,22,1,23,18
"2020-03-08","Florida",3,118,108,0,0,243,135,12,0,0,18,3,21,17
"2020-03-07","Florida",3,100,88,0,0,202,114,12,0,0,45,5,50,14
"2020-03-06","Florida",2,55,51,0,0,115,64,12,0,0,24,0,24,9
"2020-03-05","Florida",2,31,69,0,0,109,40,12,0,0,7,7,14,9
"2020-03-04","Florida",2,24,16,0,0,42,26,12,0,0,0,0,0,2
"2020-03-03","Florida",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","Florida",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","Florida",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","Florida",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","Florida",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","Georgia",66,30519,0,2159,379,41085,41085,13,17,166,1633,665,2298,10566
"2020-04-08","Georgia",65,28886,0,1993,362,38787,38787,13,33,219,3991,1083,5074,9901
"2020-04-07","Georgia",61,24895,0,1774,329,33713,33713,13,100,442,935,1504,2439,8818
"2020-04-06","Georgia",55,23960,0,1332,229,31274,31274,13,18,49,2775,667,3442,7314
"2020-04-05","Georgia",52,21185,0,1283,211,27832,27832,13,10,44,1051,487,1538,6647
"2020-04-04","Georgia",50,20134,0,1239,201,26294,26294,13,17,81,700,329,1029,6160
"2020-04-03","Georgia",49,19434,0,1158,184,25265,25265,13,21,102,1825,483,2308,5831
"2020-04-02","Georgia",47,17609,0,1056,163,22957,22957,13,24,104,1921,710,2631,5348
"2020-04-01","Georgia",44,15688,0,952,139,20326,20326,13,28,119,3436,709,4145,4638
"2020-03-31","Georgia",41,12252,0,833,111,16181,16181,13,24,126,2337,1120,3457,3929
"2020-03-30","Georgia",37,9915,0,707,87,12724,12724,13,7,41,2,158,160,2809
"2020-03-29","Georgia",36,9913,0,666,80,12564,12564,13,11,49,1228,285,1513,2651
"2020-03-28","Georgia",35,8685,0,617,69,11051,11051,13,5,51,821,365,1186,2366
"2020-03-27","Georgia",34,7864,0,566,64,9865,9865,13,16,93,463,476,939,2001
"2020-03-26","Georgia",32,7401,0,473,48,8926,8926,13,8,79,2469,278,2747,1525
"2020-03-25","Georgia",30,4932,0,394,40,6179,6179,13,8,394,474,221,695,1247
"2020-03-24","Georgia",30,4458,0,0,32,5484,5484,13,7,0,161,254,415,1026
"2020-03-23","Georgia",25,4297,0,0,25,5069,5069,13,2,0,877,172,1049,772
"2020-03-22","Georgia",22,3420,0,0,23,4020,4020,13,9,0,863,93,956,600
"2020-03-21","Georgia",20,2557,0,0,14,3064,3064,13,1,0,591,87,678,507
"2020-03-20","Georgia",18,1966,0,0,13,2386,2386,13,3,0,422,133,555,420
"2020-03-19","Georgia",15,1544,0,0,10,1831,1831,13,9,0,233,90,323,287
"2020-03-18","Georgia",13,1311,0,0,1,1508,1508,13,0,0,1311,51,1362,197
"2020-03-17","Georgia",12,0,0,0,1,146,146,13,0,0,0,25,25,146
"2020-03-16","Georgia",12,0,0,0,1,121,121,13,0,0,0,22,22,121
"2020-03-15","Georgia",11,0,0,0,1,99,99,13,0,0,0,33,33,99
"2020-03-14","Georgia",8,0,0,0,1,66,66,13,0,0,0,24,24,66
"2020-03-13","Georgia",6,0,0,0,1,42,42,13,1,0,0,11,11,42
"2020-03-12","Georgia",5,0,0,0,0,31,31,13,0,0,0,9,9,31
"2020-03-11","Georgia",4,0,0,0,0,22,22,13,0,0,0,5,5,22
"2020-03-10","Georgia",3,0,0,0,0,17,17,13,0,0,0,5,5,17
"2020-03-09","Georgia",3,0,0,0,0,12,12,13,0,0,0,5,5,12
"2020-03-08","Georgia",2,0,0,0,0,7,7,13,0,0,0,1,1,7
"2020-03-07","Georgia",2,0,0,0,0,6,6,13,0,0,0,4,4,6
"2020-03-06","Georgia",2,0,0,0,0,2,2,13,0,0,0,0,0,2
"2020-03-05","Georgia",2,0,0,0,0,2,2,13,0,0,0,0,0,2
"2020-03-04","Georgia",2,0,0,0,0,2,2,13,0,0,0,0,0,2
"2020-03-03","Georgia",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","Georgia",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","Georgia",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","Georgia",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","Georgia",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","Hawaii",18,15316,0,42,5,15751,15751,15,0,0,577,25,602,435
"2020-04-08","Hawaii",18,14739,0,42,5,15149,15149,15,0,16,1584,23,1607,410
"2020-04-07","Hawaii",17,13155,0,26,5,13542,13542,15,1,5,0,16,16,387
"2020-04-06","Hawaii",17,13155,0,21,4,13526,13526,15,0,2,551,20,571,371
"2020-04-05","Hawaii",17,12604,0,19,4,12955,12955,15,1,1,645,32,677,351
"2020-04-04","Hawaii",16,11959,0,18,3,12278,12278,15,1,3,1753,34,1787,319
"2020-04-03","Hawaii",15,10206,0,15,2,10491,10491,15,1,0,0,27,27,285
"2020-04-02","Hawaii",15,10206,0,15,1,10464,10464,15,0,2,1485,50,1535,258
"2020-04-01","Hawaii",14,8721,0,13,1,8929,8929,15,1,1,250,4,254,208
"2020-03-31","Hawaii",14,8471,0,12,0,8675,8675,15,0,0,646,29,675,204
"2020-03-30","Hawaii",13,7825,0,12,0,8000,8000,15,0,0,976,24,1000,175
"2020-03-29","Hawaii",13,6849,0,12,0,7000,7000,15,0,4,2492,31,2523,151
"2020-03-28","Hawaii",12,4357,0,8,0,4477,4477,15,0,1,0,14,14,120
"2020-03-27","Hawaii",12,4357,0,7,0,4463,4463,15,0,2,0,11,11,106
"2020-03-26","Hawaii",11,4357,0,5,0,4452,4452,15,0,-1,0,5,5,95
"2020-03-25","Hawaii",11,4357,0,6,0,4447,4447,15,0,2,768,13,781,90
"2020-03-24","Hawaii",9,3589,0,4,0,3666,3666,15,0,4,634,21,655,77
"2020-03-23","Hawaii",7,2955,0,0,0,3011,3011,15,0,0,2692,8,2700,56
"2020-03-22","Hawaii",6,263,0,0,0,311,311,15,0,0,139,11,150,48
"2020-03-21","Hawaii",5,124,0,0,0,161,161,15,0,0,0,11,11,37
"2020-03-20","Hawaii",4,124,0,0,0,150,150,15,0,0,31,10,41,26
"2020-03-19","Hawaii",3,93,0,0,0,109,109,15,0,0,0,2,2,16
"2020-03-18","Hawaii",3,93,0,0,0,107,107,15,0,0,93,4,97,14
"2020-03-17","Hawaii",3,0,0,0,0,10,10,15,0,0,0,3,3,10
"2020-03-16","Hawaii",2,0,0,0,0,7,7,15,0,0,0,5,5,7
"2020-03-15","Hawaii",2,0,0,0,0,2,2,15,0,0,0,0,0,2
"2020-03-14","Hawaii",2,0,0,0,0,2,2,15,0,0,0,0,0,2
"2020-03-13","Hawaii",2,0,0,0,0,2,2,15,0,0,0,0,0,2
"2020-03-12","Hawaii",2,0,0,0,0,2,2,15,0,0,0,0,0,2
"2020-03-11","Hawaii",2,0,0,0,0,2,2,15,0,0,0,0,0,2
"2020-03-10","Hawaii",2,0,0,0,0,2,2,15,0,0,0,0,0,2
"2020-03-09","Hawaii",2,0,0,0,0,2,2,15,0,0,0,1,1,2
"2020-03-08","Hawaii",2,0,0,0,0,1,1,15,0,0,0,0,0,1
"2020-03-07","Hawaii",2,0,0,0,0,1,1,15,0,0,0,0,0,1
"2020-03-06","Hawaii",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-05","Hawaii",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-04","Hawaii",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-03","Hawaii",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","Hawaii",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","Hawaii",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","Hawaii",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","Hawaii",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","Idaho",30,11299,0,113,18,12531,12531,16,3,20,611,22,633,1232
"2020-04-08","Idaho",30,10688,0,93,15,11898,11898,16,2,10,612,40,652,1210
"2020-04-07","Idaho",30,10076,0,83,13,11246,11246,16,3,6,182,69,251,1170
"2020-04-06","Idaho",30,9894,0,77,10,10995,10995,16,0,11,710,24,734,1101
"2020-04-05","Idaho",30,9184,0,66,10,10261,10261,16,0,4,1327,64,1391,1077
"2020-04-04","Idaho",30,7857,0,62,10,8870,8870,16,1,6,803,122,925,1013
"2020-04-03","Idaho",27,7054,0,56,9,7945,7945,16,0,7,441,222,663,891
"2020-04-02","Idaho",23,6613,0,49,9,7282,7282,16,0,3,537,144,681,669
"2020-04-01","Idaho",20,6076,0,46,9,6601,6601,16,2,1,779,110,889,525
"2020-03-31","Idaho",18,5297,0,45,7,5712,5712,16,1,6,901,105,1006,415
"2020-03-30","Idaho",16,4396,0,39,6,4706,4706,16,1,3,375,49,424,310
"2020-03-29","Idaho",15,4021,0,36,5,4282,4282,16,1,11,679,31,710,261
"2020-03-28","Idaho",14,3342,0,25,4,3572,3572,16,1,25,674,41,715,230
"2020-03-27","Idaho",13,2668,0,0,3,2857,2857,16,3,0,603,66,669,189
"2020-03-26","Idaho",12,2065,0,0,0,2188,2188,16,0,0,178,50,228,123
"2020-03-25","Idaho",9,1887,0,0,0,1960,1960,16,0,0,0,23,23,73
"2020-03-24","Idaho",7,1887,0,0,0,1937,1937,16,0,0,578,3,581,50
"2020-03-23","Idaho",6,1309,0,0,0,1356,1356,16,0,0,134,5,139,47
"2020-03-22","Idaho",6,1175,0,0,0,1217,1217,16,0,0,295,11,306,42
"2020-03-21","Idaho",5,880,0,0,0,911,911,16,0,0,290,8,298,31
"2020-03-20","Idaho",4,590,0,0,0,613,613,16,0,0,131,12,143,23
"2020-03-19","Idaho",3,459,0,0,0,470,470,16,0,0,0,2,2,11
"2020-03-18","Idaho",2,459,0,0,0,468,468,16,0,0,113,2,115,9
"2020-03-17","Idaho",2,346,0,0,0,353,353,16,0,0,81,2,83,7
"2020-03-16","Idaho",2,265,0,0,0,270,270,16,0,0,91,0,91,5
"2020-03-15","Idaho",2,174,0,0,0,179,179,16,0,0,0,3,3,5
"2020-03-14","Idaho",2,174,0,0,0,176,176,16,0,0,43,2,45,2
"2020-03-13","Idaho",2,131,0,0,0,131,131,16,0,0,38,0,38,0
"2020-03-12","Idaho",2,93,0,0,0,93,93,16,0,0,26,0,26,0
"2020-03-11","Idaho",2,67,0,0,0,67,67,16,0,0,26,0,26,0
"2020-03-10","Idaho",2,41,0,0,0,41,41,16,0,0,0,0,0,0
"2020-03-09","Idaho",2,41,0,0,0,41,41,16,0,0,14,0,14,0
"2020-03-08","Idaho",2,27,0,0,0,27,27,16,0,0,0,0,0,0
"2020-03-07","Idaho",2,27,0,0,0,27,27,16,0,0,0,0,0,0
"2020-03-06","Idaho",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-05","Idaho",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-04","Idaho",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-03","Idaho",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","Idaho",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","Idaho",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","Idaho",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","Idaho",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","Illinois",72,64435,0,0,528,80857,80857,17,66,0,4447,1344,5791,16422
"2020-04-08","Illinois",71,59988,0,0,462,75066,75066,17,82,0,4805,1529,6334,15078
"2020-04-07","Illinois",69,55183,0,0,380,68732,68732,17,73,0,4503,1287,5790,13549
"2020-04-06","Illinois",68,50680,0,0,307,62942,62942,17,33,0,2953,1006,3959,12262
"2020-04-05","Illinois",67,47727,0,0,274,58983,58983,17,31,0,4503,899,5402,11256
"2020-04-04","Illinois",66,43224,0,0,243,53581,53581,17,33,0,4080,1453,5533,10357
"2020-04-03","Illinois",61,39144,0,0,210,48048,48048,17,53,0,3183,1209,4392,8904
"2020-04-02","Illinois",56,35961,0,0,157,43656,43656,17,16,0,2557,715,3272,7695
"2020-04-01","Illinois",53,33404,0,0,141,40384,40384,17,42,0,4173,986,5159,6980
"2020-03-31","Illinois",49,29231,0,0,99,35225,35225,17,26,0,3842,937,4779,5994
"2020-03-30","Illinois",46,25389,0,0,73,30446,30446,17,8,0,2223,461,2684,5057
"2020-03-29","Illinois",44,23166,0,0,65,27762,27762,17,18,0,1166,1105,2271,4596
"2020-03-28","Illinois",39,22000,0,0,47,25491,25491,17,13,0,3484,465,3949,3491
"2020-03-27","Illinois",38,18516,0,0,34,21542,21542,17,8,0,4423,488,4911,3026
"2020-03-26","Illinois",36,14093,0,0,26,16631,16631,17,7,0,1749,673,2422,2538
"2020-03-25","Illinois",33,12344,0,0,19,14209,14209,17,3,0,2410,330,2740,1865
"2020-03-24","Illinois",32,9934,0,0,16,11469,11469,17,4,0,1351,262,1613,1535
"2020-03-23","Illinois",31,8583,0,0,12,9856,9856,17,3,0,1312,224,1536,1273
"2020-03-22","Illinois",30,7271,0,0,9,8320,8320,17,3,0,1783,296,2079,1049
"2020-03-21","Illinois",25,5488,0,0,6,6241,6241,17,1,0,1792,168,1960,753
"2020-03-20","Illinois",21,3696,0,0,5,4281,4281,17,1,0,971,163,1134,585
"2020-03-19","Illinois",18,2725,0,0,4,3147,3147,17,3,0,962,134,1096,422
"2020-03-18","Illinois",15,1763,0,0,1,2051,2051,17,0,0,423,129,552,288
"2020-03-17","Illinois",13,1340,0,0,1,1499,1499,17,1,0,408,66,474,159
"2020-03-16","Illinois",11,932,0,0,0,1025,1025,17,0,0,483,29,512,93
"2020-03-15","Illinois",8,449,195,0,0,708,513,17,0,0,133,18,151,64
"2020-03-14","Illinois",6,316,82,0,0,444,362,17,0,0,22,14,36,46
"2020-03-13","Illinois",5,294,92,0,0,418,326,17,0,0,28,7,35,32
"2020-03-12","Illinois",4,266,76,0,0,367,291,17,0,0,22,6,28,25
"2020-03-11","Illinois",3,244,63,0,0,326,263,17,0,0,0,0,0,19
"2020-03-10","Illinois",3,244,63,0,0,326,263,17,0,0,53,12,65,19
"2020-03-09","Illinois",2,191,44,0,0,242,198,17,0,0,0,1,1,7
"2020-03-08","Illinois",2,191,44,0,0,241,197,17,0,0,0,0,0,6
"2020-03-07","Illinois",2,191,44,0,0,241,197,17,0,0,11,1,12,6
"2020-03-06","Illinois",2,180,35,0,0,220,185,17,0,0,15,0,15,5
"2020-03-05","Illinois",2,165,27,0,0,197,170,17,0,0,41,1,42,5
"2020-03-04","Illinois",2,124,27,0,0,155,128,17,0,0,0,0,0,4
"2020-03-03","Illinois",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","Illinois",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","Illinois",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","Illinois",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","Illinois",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","Indiana",51,25782,0,0,245,32133,32133,18,42,0,856,408,1264,6351
"2020-04-08","Indiana",49,24926,0,0,203,30869,30869,18,30,0,1669,436,2105,5943
"2020-04-07","Indiana",48,23257,0,0,173,28764,28764,18,34,0,2010,563,2573,5507
"2020-04-06","Indiana",45,21247,0,0,139,26191,26191,18,12,0,3006,533,3539,4944
"2020-04-05","Indiana",43,18241,0,0,127,22652,22652,18,11,0,2394,458,2852,4411
"2020-04-04","Indiana",41,15847,0,0,116,19800,19800,18,14,0,1449,516,1965,3953
"2020-04-03","Indiana",39,14398,0,0,102,17835,17835,18,24,0,1152,398,1550,3437
"2020-04-02","Indiana",38,13246,0,0,78,16285,16285,18,13,0,1436,474,1910,3039
"2020-04-01","Indiana",36,11810,0,0,65,14375,14375,18,16,0,596,406,1002,2565
"2020-03-31","Indiana",34,11214,0,0,49,13373,13373,18,14,0,1342,373,1715,2159
"2020-03-30","Indiana",33,9872,0,0,35,11658,11658,18,3,0,1556,272,1828,1786
"2020-03-29","Indiana",32,8316,0,0,32,9830,9830,18,1,0,1141,282,1423,1514
"2020-03-28","Indiana",30,7175,0,0,31,8407,8407,18,7,0,1220,251,1471,1232
"2020-03-27","Indiana",29,5955,0,0,24,6936,6936,18,7,0,1949,336,2285,981
"2020-03-26","Indiana",22,4006,0,0,17,4651,4651,18,3,0,1127,168,1295,645
"2020-03-25","Indiana",19,2879,0,1,14,3356,3356,18,2,0,313,112,425,477
"2020-03-24","Indiana",17,2566,0,1,12,2931,2931,18,5,0,865,106,971,365
"2020-03-23","Indiana",15,1701,0,1,7,1960,1960,18,1,0,408,58,466,259
"2020-03-22","Indiana",14,1293,0,1,6,1494,1494,18,2,0,586,75,661,201
"2020-03-21","Indiana",12,707,0,1,4,833,833,18,2,1,232,47,279,126
"2020-03-20","Indiana",9,475,0,0,2,554,554,18,0,0,151,23,174,79
"2020-03-19","Indiana",7,324,0,0,2,380,380,18,0,0,170,17,187,56
"2020-03-18","Indiana",5,154,0,0,2,193,193,18,0,0,25,9,34,39
"2020-03-17","Indiana",5,129,0,0,2,159,159,18,1,0,14,6,20,30
"2020-03-16","Indiana",4,115,0,0,1,139,139,18,1,0,13,5,18,24
"2020-03-15","Indiana",3,102,0,0,0,121,121,18,0,0,28,4,32,19
"2020-03-14","Indiana",3,74,0,0,0,89,89,18,0,0,13,3,16,15
"2020-03-13","Indiana",3,61,0,0,0,73,73,18,0,0,9,0,9,12
"2020-03-12","Indiana",3,52,0,0,0,64,64,18,0,0,19,2,21,12
"2020-03-11","Indiana",3,33,0,0,0,43,43,18,0,0,3,4,7,10
"2020-03-10","Indiana",2,30,0,0,0,36,36,18,0,0,30,4,34,6
"2020-03-09","Indiana",2,0,0,0,0,2,2,18,0,0,0,0,0,2
"2020-03-08","Indiana",2,0,0,0,0,2,2,18,0,0,0,1,1,2
"2020-03-07","Indiana",2,0,0,0,0,1,1,18,0,0,0,0,0,1
"2020-03-06","Indiana",2,0,0,0,0,1,1,18,0,0,0,0,0,1
"2020-03-05","Indiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-04","Indiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-03","Indiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","Indiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","Indiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","Indiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","Indiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","Iowa",31,13703,0,0,29,14973,14973,19,2,0,882,125,1007,1270
"2020-04-08","Iowa",30,12821,0,193,27,13966,13966,19,1,0,1151,97,1248,1145
"2020-04-07","Iowa",30,11670,0,193,26,12718,12718,19,1,14,1017,102,1119,1048
"2020-04-06","Iowa",28,10653,0,179,25,11599,11599,19,3,14,680,78,758,946
"2020-04-05","Iowa",27,9973,0,165,22,10841,10841,19,8,12,519,82,601,868
"2020-04-04","Iowa",25,9454,0,153,14,10240,10240,19,3,15,700,87,787,786
"2020-04-03","Iowa",23,8754,0,138,11,9453,9453,19,0,18,700,85,785,699
"2020-04-02","Iowa",22,8054,0,120,11,8668,8668,19,2,21,750,65,815,614
"2020-04-01","Iowa",20,7304,0,99,9,7853,7853,19,2,5,416,52,468,549
"2020-03-31","Iowa",19,6888,0,94,7,7385,7385,19,1,20,726,73,799,497
"2020-03-30","Iowa",18,6162,0,74,6,6586,6586,19,2,6,1149,88,1237,424
